Id,Predicted
1925,0.10440300000000001
2621,0.152971
2116,0.09055400000000001
5847,0.031623
2629,0.07071100000000001
4051,0.194165
1688,0.158114
2118,0.12041600000000001
129,0.086023
844,0.147648
5189,0.1
6106,0.098995
6035,0.165529
2040,0.04
141,0.18601099999999998
5354,0.09434
3041,0.243311
1375,0.064031
581,0.092195
4762,0.156205
1562,0.07071100000000001
384,0.15
4984,0.17691800000000002
423,0.152315
2983,0.092195
2184,0.04
729,0.133417
122,0.136015
5360,0.148661
3474,0.130384
3476,0.122066
4563,0.206155
1705,0.05831
5235,0.11180300000000001
2438,0.060828
839,0.086023
4827,0.141421
5028,0.08544
2737,0.20024999999999998
5580,0.23194800000000002
1265,0.17262699999999997
2519,0.221359
2486,0.07071100000000001
2037,0.09434
1700,0.130384
5511,0.310161
3893,0.11704700000000001
2277,0.138924
49,0.072111
858,0.09055400000000001
2350,0.21840299999999999
2906,0.210238
1297,0.09055400000000001
320,0.20099799999999998
5394,0.284253
4034,0.174929
1452,0.18357600000000002
1624,0.151327
4405,0.11180300000000001
1162,0.072111
1260,0.102956
3392,0.238537
3870,0.148661
4884,0.131529
6114,0.05831
3485,0.09055400000000001
5358,0.072801
2725,0.141421
5610,0.07071100000000001
4658,0.1253
816,0.07
5457,0.067082
5060,0.092195
18,0.134536
3879,0.13
1587,0.092195
490,0.264008
5600,0.41773200000000005
3439,0.17262699999999997
2234,0.158114
1985,0.114018
806,0.05099
3957,0.10049899999999999
2478,0.064031
2705,0.053852000000000004
4208,0.044721000000000004
6064,0.036056
3672,0.05099
5533,0.036056
4982,0.11180300000000001
1678,0.128062
3272,0.092195
217,0.031623
4900,0.06
5984,0.082462
4660,0.05
2391,0.106301
1216,0.11661899999999999
142,0.17691800000000002
4309,0.060828
4148,0.09
792,0.205183
4787,0.156205
4858,0.127279
1390,0.063246
392,0.1253
1124,0.089443
2601,0.041231
4541,0.028283999999999997
238,0.05
3279,0.053852000000000004
1126,0.214009
4506,0.11704700000000001
6096,0.082462
3535,0.028283999999999997
1743,0.082462
4038,0.196977
5203,0.076158
2395,0.07
4012,0.082462
1460,0.148661
5674,0.194165
5195,0.064031
1328,0.10198
4941,0.09434
988,0.098995
3623,0.148661
5504,0.1
532,0.171172
5689,0.060828
660,0.144222
295,0.041231
6019,0.142127
4157,0.067082
2195,0.14
6073,0.09434
4965,0.13
1649,0.10049899999999999
2522,0.072801
4504,0.121655
2549,0.076158
5954,0.036056
1002,0.053852000000000004
306,0.022361
3805,0.08544
5009,0.122066
1788,0.156525
2896,0.10440300000000001
4007,0.145602
1107,0.150333
4990,0.150333
2799,0.21540700000000002
4031,0.067082
1878,0.12041600000000001
3177,0.27313
762,0.18868
2127,0.082462
3887,0.031623
3496,0.201246
1435,0.286356
236,0.1253
5988,0.136015
5272,0.12041600000000001
5464,0.031623
3763,0.06
4540,0.07071100000000001
5465,0.19105
4846,0.11704700000000001
2690,0.078102
2678,0.12041600000000001
1534,0.072111
944,0.07
3729,0.060828
828,0.072111
5562,0.216333
677,0.156205
2565,0.092195
2631,0.102956
5917,0.11
1832,0.07071100000000001
5228,0.092195
3044,0.12041600000000001
4601,0.05
4003,0.143178
843,0.053852000000000004
2713,0.044721000000000004
885,0.08544
4943,0.067082
2262,0.17
3298,0.03
2585,0.09434
3921,0.063246
5817,0.031623
5436,0.028283999999999997
5737,0.11180300000000001
1299,0.078102
5878,0.12041600000000001
1110,0.10770300000000001
2517,0.180278
2367,0.14
104,0.12041600000000001
3129,0.152315
5688,0.152643
4357,0.053852000000000004
2890,0.147648
5508,0.10049899999999999
2783,0.222036
602,0.184391
2838,0.141421
3026,0.295466
2578,0.143178
3930,0.259422
2120,0.24186800000000003
304,0.11661899999999999
6,0.206155
5487,0.155563
2660,0.17464200000000002
1157,0.098995
678,0.10440300000000001
1568,0.10816700000000001
2999,0.140357
2584,0.21095
3199,0.114018
1498,0.05099
4168,0.198494
5327,0.09848900000000001
1026,0.18384799999999998
1333,0.05099
3008,0.05
3400,0.08485300000000001
4493,0.136015
6104,0.131529
961,0.151327
4817,0.11045400000000001
1683,0.09434
78,0.044721000000000004
2288,0.10770300000000001
954,0.12041600000000001
4791,0.348855
2156,0.031623
5442,0.10440300000000001
4987,0.134536
4117,0.10816700000000001
460,0.16031199999999998
2843,0.143178
1475,0.08485300000000001
2431,0.082462
3166,0.1253
4847,0.113137
5749,0.12041600000000001
5247,0.12083
1893,0.141421
1741,0.205183
5540,0.063246
2364,0.130384
43,0.086023
3030,0.12649100000000002
3928,0.05
5860,0.22671600000000003
603,0.139284
4870,0.078102
3188,0.076158
105,0.23409400000000002
2599,0.171172
255,0.12041600000000001
3462,0.09434
2111,0.072801
4683,0.21095
331,0.05831
3595,0.178045
2452,0.143178
5935,0.16278800000000002
555,0.07
449,0.060828
3124,0.05099
2739,0.072801
1056,0.139284
3969,0.05099
1378,0.04
4297,0.12649100000000002
5915,0.06
3998,0.036056
1363,0.158114
1552,0.08485300000000001
4484,0.18110800000000002
5656,0.089443
2938,0.17888500000000002
5502,0.180278
3540,0.08544
5265,0.245967
3325,0.133417
2384,0.165529
2393,0.092195
1510,0.14
4300,0.300832
1895,0.178045
1484,0.063246
3799,0.166433
1594,0.14
5542,0.19105
5557,0.10049899999999999
5099,0.178045
5578,0.143178
251,0.141421
2773,0.09055400000000001
3580,0.12041600000000001
5273,0.144222
5450,0.17204699999999998
284,0.076158
1206,0.133417
2859,0.164924
388,0.17088
541,0.12083
978,0.092195
1125,0.165529
2836,0.12041600000000001
1465,0.122066
2606,0.128062
3843,0.09434
5286,0.076158
3715,0.134164
3495,0.03
6020,0.086023
5646,0.143178
938,0.082462
6072,0.014141999999999998
3424,0.122066
2397,0.21095
5586,0.128062
2229,0.156205
3866,0.044721000000000004
4832,0.09848900000000001
1639,0.1253
133,0.130384
1996,0.150333
775,0.080623
3469,0.194165
3130,0.1772
2745,0.08544
4042,0.136015
895,0.147648
5134,0.182483
1944,0.080623
2163,0.11180300000000001
2045,0.09486800000000001
6069,0.036056
4546,0.114018
3263,0.290172
2833,0.317648
1105,0.12041600000000001
2473,0.106301
5918,0.143178
1884,0.180278
5339,0.080623
3140,0.089443
635,0.12649100000000002
3196,0.060828
1106,0.076158
5308,0.07071100000000001
545,0.067082
3358,0.170294
3057,0.15
1490,0.17262699999999997
1676,0.10198
1825,0.141421
5628,0.202485
5376,0.17464200000000002
530,0.082462
2905,0.01
3106,0.447772
1266,0.502195
968,0.25632
2812,0.21931699999999998
1620,0.171172
5696,0.21095
1388,0.1
2300,0.11
2784,0.05099
3250,0.053852000000000004
517,0.022361
3295,0.07071100000000001
4903,0.05099
5585,0.133417
2802,0.11045400000000001
305,0.067082
4728,0.041231
1050,0.092195
1324,0.089443
2694,0.152971
1826,0.21540700000000002
4072,0.092195
2715,0.165529
2529,0.17262699999999997
4961,0.237697
4417,0.23
4358,0.12041600000000001
1689,0.08485300000000001
4240,0.152315
5655,0.20024999999999998
2293,0.072111
5289,0.08
1933,0.220907
4777,0.18
4085,0.237697
1413,0.127279
5107,0.098995
5976,0.044721000000000004
1998,0.089443
835,0.12041600000000001
3678,0.02
4130,0.128062
4631,0.076158
302,0.09486800000000001
1980,0.14
47,0.072801
1209,0.136015
2053,0.156205
1008,0.036056
2050,0.1
5950,0.072111
3236,0.09486800000000001
1655,0.022361
4397,0.041231
3359,0.09848900000000001
931,0.11045400000000001
497,0.082462
1495,0.12083
172,0.09486800000000001
6101,0.078102
1612,0.09848900000000001
4377,0.11704700000000001
3943,0.080623
5006,0.10049899999999999
5053,0.233452
6037,0.19105
4666,0.09055400000000001
518,0.072111
2918,0.05099
1596,0.092195
3557,0.102956
3348,0.060828
4223,0.072111
5708,0.092195
6062,0.064031
167,0.09848900000000001
4766,0.152643
3150,0.106301
4715,0.078102
5706,0.092195
4108,0.17888500000000002
2593,0.11180300000000001
4010,0.09055400000000001
1305,0.128062
4275,0.148661
4098,0.136015
2246,0.11180300000000001
2343,0.134536
3571,0.11661899999999999
5180,0.155563
4550,0.17088
1865,0.492037
3896,0.092195
5699,0.09486800000000001
3941,0.08544
734,0.164012
4822,0.161245
3797,0.375899
3828,0.203961
2253,0.292746
1559,0.080623
354,0.114018
4723,0.21189599999999997
4102,0.072801
5916,0.080623
2316,0.053852000000000004
4691,0.09434
5451,0.053852000000000004
3239,0.063246
955,0.05
820,0.09434
143,0.07071100000000001
5293,0.09
637,0.12
3937,0.10816700000000001
1141,0.11180300000000001
1076,0.12369300000000001
1674,0.12083
4516,0.12041600000000001
5827,0.136015
5833,0.053852000000000004
1384,0.114018
4280,0.148661
5820,0.11180300000000001
2848,0.17088
2597,0.295466
2997,0.09055400000000001
4614,0.098995
4751,0.05831
1066,0.076158
3384,0.102956
3770,0.190263
5760,0.133417
4185,0.17464200000000002
2531,0.192354
1079,0.086023
2980,0.12041600000000001
1675,0.20099799999999998
1202,0.11045400000000001
4311,0.04
4346,0.03
489,0.07071100000000001
4203,0.158114
501,0.1
2785,0.09848900000000001
2332,0.142127
1834,0.036056
2458,0.10816700000000001
3021,0.042426000000000005
1245,0.170294
2450,0.134536
3418,0.114018
5392,0.07071100000000001
3352,0.205183
4307,0.349285
2269,0.140357
1765,0.08544
3380,0.053852000000000004
2185,0.12649100000000002
4655,0.12369300000000001
5469,0.064031
2083,0.076158
1659,0.03
3625,0.09848900000000001
5143,0.05
422,0.15
571,0.072801
3655,0.148661
2159,0.114018
3458,0.080623
2399,0.022361
3728,0.078102
2261,0.122066
4234,0.060828
196,0.056569
2460,0.12041600000000001
2741,0.082462
4867,0.09486800000000001
5314,0.092195
1600,0.17204699999999998
3575,0.170294
3630,0.210238
5553,0.05831
995,0.09055400000000001
70,0.092195
751,0.07071100000000001
4343,0.08544
2768,0.041231
3825,0.053852000000000004
2864,0.2
752,0.151327
4125,0.044721000000000004
3270,0.072801
4686,0.036056
1505,0.041231
4923,0.080623
4477,0.078102
1603,0.11704700000000001
3364,0.086023
2034,0.07071100000000001
2030,0.056569
4802,0.064031
2961,0.022361
5178,0.131529
1730,0.122066
1341,0.05831
5966,0.08544
2322,0.036056
4510,0.056569
1426,0.063246
1982,0.044721000000000004
316,0.10816700000000001
3432,0.036056
3762,0.076158
590,0.10049899999999999
2989,0.269258
3549,0.09848900000000001
3679,0.056569
4243,0.11180300000000001
3238,0.313847
884,0.24166100000000001
1417,0.1253
2347,0.08
6003,0.19646899999999998
1590,0.060828
2929,0.148661
2952,0.155242
5291,0.1
3192,0.053852000000000004
5618,0.139284
5062,0.080623
4061,0.086023
2387,0.053852000000000004
164,0.106301
875,0.08544
56,0.036056
5013,0.17464200000000002
1377,0.148661
5254,0.09486800000000001
1956,0.11180300000000001
920,0.10049899999999999
1423,0.13
3977,0.07071100000000001
1253,0.04
1558,0.022361
5773,0.300832
4186,0.106301
2627,0.114018
4826,0.122066
6127,0.028283999999999997
2847,0.164012
542,0.08
2439,0.05
2792,0.10816700000000001
4069,0.12041600000000001
5961,0.060828
3666,0.098995
3378,0.11180300000000001
1180,0.192354
4929,0.21377600000000002
4005,0.05831
3955,0.251794
1099,0.09848900000000001
2973,0.092195
1851,0.063246
953,0.141421
4773,0.148661
5902,0.134536
1250,0.272029
4742,0.080623
3194,0.022361
811,0.09848900000000001
2574,0.05831
5958,0.17464200000000002
5658,0.194165
5377,0.242074
1128,0.232594
2181,0.6511530000000001
1927,0.044721000000000004
4104,0.20024999999999998
3882,0.224722
4191,0.202485
5946,0.269258
3855,0.130384
3353,0.16278800000000002
1258,0.12083
1719,0.170294
698,0.11180300000000001
1196,0.014141999999999998
1805,0.05831
3323,0.044721000000000004
1031,0.1
2946,0.09486800000000001
941,0.022361
4615,0.036056
3052,0.067082
5191,0.106301
5763,0.07071100000000001
5101,0.06
2054,0.16278800000000002
898,0.01
1946,0.128062
5893,0.067082
5148,0.10198
3914,0.251794
3659,0.1253
6008,0.07071100000000001
1721,0.06
4214,0.12041600000000001
2011,0.12369300000000001
5989,0.102956
4940,0.12369300000000001
714,0.060828
126,0.036056
3377,0.014141999999999998
5359,0.144222
1151,0.03
5700,0.082462
2985,0.16278800000000002
3976,0.17464200000000002
3492,0.092195
2348,0.12083
3996,0.044721000000000004
3593,0.09848900000000001
1844,0.09055400000000001
5001,0.08485300000000001
1653,0.21377600000000002
4999,0.282312
5438,0.151327
1355,0.155242
4566,0.21840299999999999
3546,0.028283999999999997
2972,0.072801
4597,0.33421500000000004
711,0.106301
4679,0.276586
1728,0.08
878,0.167631
5374,0.05
608,0.080623
4761,0.10816700000000001
4529,0.09486800000000001
5243,0.131529
1836,0.262488
1528,0.022361
2002,0.067082
1083,0.10198
4954,0.06
1217,0.064031
4823,0.12369300000000001
1480,0.04
1522,0.036056
2038,0.063246
1021,0.078102
274,0.144222
2862,0.30413799999999996
2661,0.106301
1766,0.053852000000000004
1699,0.16278800000000002
2295,0.042426000000000005
4421,0.167631
5877,0.044721000000000004
1111,0.072801
5980,0.114018
6014,0.07
877,0.03
786,0.10770300000000001
395,0.11661899999999999
3598,0.05831
4113,0.11180300000000001
1252,0.02
4833,0.036056
4376,0.07071100000000001
5290,0.072111
4891,0.044721000000000004
195,0.142127
4276,0.130384
5668,0.127279
5386,0.156525
2734,0.067082
3697,0.10049899999999999
2204,0.180278
5693,0.156525
2667,0.08544
5126,0.044721000000000004
3738,0.09
219,0.072801
5370,0.098995
2846,0.1
396,0.17088
1783,0.08
2654,0.152971
239,0.1253
4856,0.18110800000000002
4336,0.056569
2489,0.036056
454,0.063246
2338,0.09055400000000001
5996,0.09486800000000001
3651,0.156205
4248,0.031623
5395,0.07071100000000001
1997,0.022361
3147,0.04
4481,0.036056
4909,0.05099
754,0.072111
3375,0.080623
737,0.134536
4843,0.05
1518,0.042426000000000005
5526,0.05099
5387,0.11661899999999999
4876,0.064031
2898,0.041231
4924,0.072111
5556,0.122066
3047,0.078102
4097,0.022361
3524,0.082462
3162,0.09055400000000001
4458,0.20024999999999998
3243,0.060828
3774,0.072801
4922,0.155242
4133,0.18384799999999998
4050,0.072111
1165,0.12083
4249,0.148661
2712,0.09434
5752,0.08544
5573,0.139284
2485,0.092195
4073,0.156205
1170,0.09055400000000001
1120,0.064031
5701,0.082462
2520,0.082462
5127,0.044721000000000004
2382,0.022361
229,0.06
2000,0.014141999999999998
2121,0.10440300000000001
1239,0.076158
3517,0.11661899999999999
4934,0.261725
3058,0.121655
1761,0.041231
4684,0.03
4048,0.036056
5040,0.092195
1583,0.056569
6099,0.14
2250,0.056569
5341,0.152643
2762,0.190263
802,0.072801
2360,0.080623
5352,0.056569
2137,0.044721000000000004
886,0.072111
79,0.042426000000000005
3152,0.072801
2407,0.022361
2979,0.028283999999999997
1660,0.11180300000000001
5454,0.10770300000000001
4685,0.022361
5459,0.12083
1820,0.05099
1267,0.122066
428,0.08
4082,0.05099
5233,0.078102
5513,0.05
4239,0.072801
280,0.09434
4549,0.09486800000000001
1070,0.07071100000000001
5547,0.08544
1692,0.05
3603,0.053852000000000004
3269,0.041231
4650,0.08544
642,0.11661899999999999
2092,0.131529
3948,0.11045400000000001
2435,0.134536
1085,0.11704700000000001
3635,0.12083
5682,0.05
5972,0.060828
4812,0.08485300000000001
120,0.05099
1168,0.130384
2426,0.078102
4277,0.08
3611,0.042426000000000005
5361,0.044721000000000004
3913,0.053852000000000004
1506,0.060828
3481,0.072111
1630,0.072111
494,0.06
3332,0.11045400000000001
1346,0.12083
2346,0.05
2402,0.080623
2611,0.076158
5678,0.102956
1397,0.121655
5181,0.05831
976,0.072801
2711,0.05
1680,0.080623
902,0.07071100000000001
2615,0.133417
5561,0.078102
2056,0.06
2825,0.080623
636,0.036056
3784,0.07
4547,0.080623
575,0.05
3362,0.17464200000000002
1538,0.05831
5521,0.05831
3065,0.089443
2800,0.139284
1190,0.05099
1992,0.05
5716,0.080623
3300,0.02
5635,0.08544
4474,0.078102
4621,0.02
4177,0.08544
1881,0.031623
2873,0.03
3719,0.03
5549,0.041231
4717,0.067082
4720,0.02
680,0.09
615,0.072111
5566,0.02
3007,0.056569
799,0.02
5424,0.036056
2320,0.063246
2891,0.022361
5012,0.06
3482,0.08
5330,0.060828
1536,0.041231
5388,0.076158
166,0.05
724,0.076158
5382,0.092195
744,0.082462
3531,0.072801
266,0.102956
1263,0.09486800000000001
5607,0.063246
5604,0.136015
124,0.09055400000000001
3954,0.13
3277,0.106301
2806,0.11180300000000001
1314,0.060828
3095,0.164012
2094,0.170294
2511,0.02
16,0.080623
6123,0.05831
1795,0.031623
3619,0.041231
2515,0.05831
138,0.07
4588,0.022361
3074,0.031623
2914,0.044721000000000004
5804,0.06
3819,0.05099
3676,0.086023
3561,0.060828
3527,0.09055400000000001
904,0.10770300000000001
6031,0.130384
2915,0.089443
5301,0.09434
412,0.022361
3073,0.09848900000000001
4606,0.072111
2926,0.067082
3148,0.05099
655,0.064031
4121,0.036056
4978,0.131529
4370,0.078102
3713,0.060828
2870,0.031623
3460,0.127279
3075,0.07071100000000001
1787,0.014141999999999998
2886,0.07071100000000001
3116,0.036056
3144,0.064031
2875,0.05
5809,0.076158
5778,0.19799
2798,0.064031
5896,0.056569
2296,0.03
972,0.098995
5325,0.022361
5770,0.05831
922,0.05831
4752,0.022361
4153,0.05831
5867,0.11
3901,0.11045400000000001
4492,0.05099
3606,0.05
2481,0.04
5772,0.067082
5654,0.089443
3906,0.133417
4418,0.05
2728,0.053852000000000004
1274,0.036056
2033,0.04
2174,0.06
2947,0.028283999999999997
3340,0.086023
2340,0.078102
1873,0.09434
812,0.05099
4442,0.031623
1744,0.114018
1402,0.106301
1140,0.02
4140,0.042426000000000005
3993,0.03
3994,0.080623
5956,0.060828
3363,0.07071100000000001
5981,0.060828
585,0.041231
4537,0.072111
4409,0.022361
5128,0.063246
41,0.031623
1296,0.05831
1249,0.078102
1855,0.114018
5859,0.092195
3411,0.08544
5087,0.05
3399,0.086023
5224,0.187883
4464,0.12369300000000001
4899,0.102956
5039,0.180278
4256,0.1
1373,0.086023
1455,0.134164
2630,0.10440300000000001
3051,0.114018
1334,0.053852000000000004
3978,0.248395
2598,0.08544
2895,0.233452
1961,0.086023
3376,0.036056
4740,0.078102
4490,0.07071100000000001
4888,0.11704700000000001
5216,0.05831
764,0.13
1833,0.240416
5979,0.11661899999999999
564,0.10440300000000001
1542,0.158114
3584,0.214709
3261,0.20024999999999998
3867,0.10198
3410,0.11045400000000001
5372,0.08544
663,0.10440300000000001
2352,0.141421
4227,0.03
1401,0.121655
4473,0.05
4520,0.143178
3873,0.11
4425,0.060828
5000,0.05
5516,0.198494
2816,0.10440300000000001
1581,0.041231
3189,0.08544
2147,0.080623
3956,0.056569
654,0.072801
2708,0.067082
2555,0.036056
3938,0.044721000000000004
616,0.05
4393,0.09055400000000001
2721,0.10440300000000001
2039,0.064031
782,0.092195
5242,0.044721000000000004
1935,0.05
3063,0.072801
2994,0.1
6005,0.07071100000000001
1642,0.05
4404,0.036056
2596,0.05099
10,0.11704700000000001
4251,0.130384
5226,0.531507
5959,0.161245
1874,0.230868
956,0.042426000000000005
2796,0.141421
5862,0.114018
1058,0.044721000000000004
3552,0.09
5938,0.07071100000000001
5057,0.07
5142,0.060828
334,0.072111
4790,0.07071100000000001
4544,0.10816700000000001
1900,0.08544
4556,0.042426000000000005
5555,0.014141999999999998
185,0.158114
3083,0.08
1244,0.080623
3912,0.23323799999999997
3905,0.092195
1515,0.031623
1277,0.042426000000000005
893,0.031623
5639,0.04
1043,0.05099
2636,0.031623
2335,0.031623
257,0.04
5432,0.10770300000000001
2683,0.05099
2333,0.03
4663,0.04
4816,0.11
118,0.031623
624,0.03
5466,0.15
4402,0.067082
4225,0.09
5005,0.12083
857,0.12041600000000001
1301,0.08
1075,0.141421
6042,0.10816700000000001
2633,0.131529
1862,0.20880600000000002
5791,0.37483299999999997
2099,0.05
3658,0.072801
2459,0.23194800000000002
6022,0.24083200000000002
5798,0.102956
2724,0.11180300000000001
1891,0.063246
2809,0.044721000000000004
929,0.130384
6083,0.09
5583,0.17464200000000002
5418,0.147648
1621,0.078102
1345,0.264197
4076,0.136015
2274,0.201246
5863,0.143178
4419,0.166433
3733,0.09848900000000001
4090,0.165529
1430,0.089443
1541,0.067082
5899,0.09055400000000001
495,0.10049899999999999
5928,0.060828
4430,0.5728
1729,0.37
3040,0.180278
1597,0.2
1918,0.25318
1136,0.186815
2612,0.10440300000000001
840,0.072801
1158,0.060828
3810,0.27892700000000004
2554,0.080623
3727,0.092195
2013,0.136015
4632,0.264008
2567,0.385876
5742,0.25238900000000003
3652,0.16278800000000002
814,0.314006
4257,0.220227
703,0.23
912,0.053852000000000004
1189,0.041231
4989,0.08544
790,0.1253
546,0.07
2075,0.233452
2231,0.05
1048,0.16
957,0.053852000000000004
3520,0.230217
4328,0.184391
4491,0.2
1507,0.13
1817,0.264008
5645,0.156205
2321,0.11180300000000001
2609,0.29154800000000003
4406,0.216333
3910,0.12041600000000001
418,0.06
5806,0.056569
4103,0.044721000000000004
2639,0.127279
3201,0.09848900000000001
5910,0.151327
5017,0.080623
657,0.042426000000000005
4620,0.04
5854,0.272947
5802,0.142127
444,0.224722
5275,0.09848900000000001
2108,0.17464200000000002
2255,0.21260300000000001
4267,0.17088
339,0.05
6120,0.24166100000000001
795,0.05
4184,0.044721000000000004
2279,0.076158
2027,0.145602
1942,0.143178
4613,0.063246
3154,0.092195
3395,0.05099
3382,0.106301
5312,0.064031
2010,0.05
3654,0.07071100000000001
2275,0.031623
5829,0.12041600000000001
2424,0.04
5475,0.06
1049,0.08485300000000001
3786,0.156205
2643,0.086023
4086,0.044721000000000004
1883,0.05
462,0.07071100000000001
2328,0.05
2982,0.141421
4443,0.18868
2878,0.05
794,0.09486800000000001
1176,0.041231
4746,0.053852000000000004
5259,0.072801
1308,0.06
5541,0.05
5539,0.092195
5622,0.09848900000000001
3296,0.053852000000000004
6048,0.036056
1101,0.080623
4278,0.092195
2646,0.130384
529,0.076158
5364,0.067082
5201,0.044721000000000004
3807,0.05
5501,0.145602
3062,0.09486800000000001
5461,0.10049899999999999
4991,0.09055400000000001
648,0.09848900000000001
2143,0.064031
5828,0.17088
5390,0.155242
3983,0.10770300000000001
1868,0.072801
5248,0.05831
4388,0.102956
4232,0.113137
5602,0.05099
1280,0.272029
3589,0.147648
62,0.30413799999999996
692,0.067082
2625,0.063246
1181,0.072801
5599,0.182483
42,0.076158
171,0.22671600000000003
2447,0.064031
1323,0.10440300000000001
1523,0.10816700000000001
5303,0.07071100000000001
3802,0.042426000000000005
4482,0.09
5061,0.08544
2958,0.11180300000000001
1939,0.1
2500,0.134536
174,0.206155
3055,0.161555
2006,0.361386
1635,0.33734299999999995
2313,0.673573
2047,0.20024999999999998
2883,0.05099
3167,0.11180300000000001
2183,0.089443
324,0.10198
1796,0.17464200000000002
553,0.02
1371,0.259615
679,0.596657
5171,0.765506
5214,0.26019200000000003
3981,0.102956
1508,0.21931699999999998
1497,0.536004
1463,0.164012
2153,0.036056
1429,0.17464200000000002
1491,0.136015
3209,0.143178
2247,0.060828
373,0.03
4591,0.07
3508,0.254951
813,0.05099
259,0.036056
2334,0.031623
3872,0.07071100000000001
4195,0.14
1405,0.076158
2749,0.067082
3734,0.076158
952,0.080623
5042,0.092195
2577,0.07071100000000001
2355,0.053852000000000004
3251,0.09486800000000001
3804,0.022361
3109,0.20024999999999998
1951,0.161555
3437,0.080623
5280,0.147648
3224,0.098995
2651,0.09434
2064,0.19105
2449,0.11
6128,0.076158
3917,0.11180300000000001
5344,0.254951
556,0.1772
1696,0.072801
3816,0.04
4053,0.12041600000000001
4259,0.11661899999999999
1519,0.17
5750,0.143178
5577,0.12369300000000001
1738,0.102956
4956,0.131529
477,0.2
1222,0.13
1595,0.1
3490,0.082462
6018,0.022361
2552,0.02
2490,0.053852000000000004
2912,0.082462
5413,0.022361
3334,0.07071100000000001
2178,0.05
6032,0.170294
1321,0.102956
1617,0.09434
4101,0.09848900000000001
2457,0.10440300000000001
2021,0.12041600000000001
3076,0.24083200000000002
5019,0.20024999999999998
4749,0.05
4680,0.05
5172,0.03
3986,0.086023
1184,0.06
2105,0.060828
3875,0.130384
4815,0.235372
4380,0.35777099999999995
2619,0.10770300000000001
6056,0.17262699999999997
5220,0.06
4687,0.152971
4488,0.11045400000000001
2748,0.072801
3440,0.10049899999999999
3961,0.10770300000000001
1952,0.05831
34,0.080623
3610,0.08544
4174,0.044721000000000004
3614,0.036056
2682,0.18357600000000002
5759,0.05831
3486,0.264764
5964,0.180278
1451,0.022361
3111,0.35
2017,0.276586
469,0.11045400000000001
5266,0.086023
5480,0.114018
4319,0.1
1567,0.072801
415,0.072801
3414,0.128062
5384,0.067082
3133,0.09
5251,0.06
5350,0.080623
2780,0.223607
1986,0.130384
962,0.11180300000000001
4877,0.092195
4513,0.220227
4296,0.18110800000000002
6071,0.20808700000000002
5176,0.264008
3613,1.7017930000000001
5493,1.8832149999999999
3968,0.230868
2102,0.092195
2423,0.01
2913,0.044721000000000004
4500,0.286356
3529,0.12083
5333,0.142127
5133,0.17464200000000002
4199,0.12041600000000001
5835,0.11045400000000001
3499,0.161245
936,0.04
3211,0.082462
903,0.15
1317,0.170294
6011,0.072801
1575,0.05831
2518,0.161245
5179,0.142127
612,0.07071100000000001
935,0.317805
2971,0.12041600000000001
4283,0.150333
1038,0.136015
3767,0.152971
6051,0.044721000000000004
4254,0.060828
4079,0.080623
2422,0.180278
1431,0.072111
1928,0.092195
3572,0.05
2455,0.053852000000000004
1591,0.39698900000000004
3577,0.632456
3539,0.278029
4997,0.17
5440,0.12649100000000002
4452,0.072801
6103,0.1
1531,0.076158
6001,0.12083
19,0.067082
5904,0.044721000000000004
1188,0.12083
563,0.18357600000000002
3291,0.03
499,0.136015
630,0.076158
2861,0.11180300000000001
5125,0.166433
1474,0.102956
38,0.17691800000000002
3732,0.09486800000000001
2418,0.150333
982,0.076158
2993,0.031623
1183,0.516236
2202,0.1772
2058,0.151327
852,0.190263
6015,0.16031199999999998
2930,0.131529
3979,0.24166100000000001
3037,0.466154
1731,0.235372
1977,0.086023
5393,0.235372
228,0.250799
5274,0.33541
5411,0.19105
5663,0.133417
3752,0.190263
865,0.286356
3217,0.064031
3059,0.131529
5421,0.19105
4110,0.25238900000000003
1886,0.272947
3170,1.17047
3372,0.028283999999999997
3214,0.02
702,0.10049899999999999
1408,1.1597410000000001
1434,0.161245
4596,0.725603
5489,0.692604
1171,1.070047
1087,0.332415
1302,0.7144929999999999
5118,1.592011
2553,0.404599
5672,0.5375869999999999
5400,0.579396
5627,0.45607
4476,0.338378
5029,0.287924
4538,0.353553
1289,0.276586
646,0.364005
2136,0.180278
4192,0.080623
3312,0.11045400000000001
1664,0.078102
588,0.076158
4014,0.036056
394,0.014141999999999998
5165,0.028283999999999997
5162,0.078102
3911,0.014141999999999998
4386,0.34481900000000004
4675,0.220227
2242,0.05
3226,0.09
4662,0.014141999999999998
3607,0.03
4509,0.01
3712,0.02
5139,0.01
5054,0.02
2223,0.063246
3675,0.12369300000000001
4745,0.10816700000000001
2622,0.358469
4112,0.053852000000000004
4558,0.041231
1229,0.044721000000000004
2921,0.31305
4317,0.05831
5131,1.056835
1739,0.25318
3682,1.098362
4526,0.281603
1143,1.137409
2498,0.37802100000000005
6130,0.261725
4670,0.04
661,0.559464
2093,0.22825399999999998
4628,0.05831
778,0.333766
3898,0.508035
108,0.335261
3761,0.295466
4438,0.060828
3888,0.182483
2685,0.098995
2227,0.09055400000000001
4930,0.080623
4339,0.12041600000000001
313,0.09055400000000001
6126,0.128062
5644,0.060828
2309,0.17262699999999997
5383,0.1253
205,0.11704700000000001
1902,0.01
3796,0.014141999999999998
4872,0.014141999999999998
5399,0.036056
607,0.022361
